accession,keyword
P01042,Blood coagulation
P01042,Direct protein sequencing
P01042,Disease variant
P01042,Disulfide bond
P01042,Glycoprotein
P01042,Hemostasis
P01042,Hydroxylation
P01042,Inflammatory response
P01042,Phosphoprotein
P01042,Protease inhibitor
P01042,Proteomics identification
P01042,Pyrrolidone carboxylic acid
P01042,Reference proteome
P01042,Repeat
P01042,Secreted
P01042,Signal
P01042,Thiol protease inhibitor
P01042,Vasoactive
P01042,Vasodilator
P01100,3D-structure
P01100,Alternative splicing
P01100,Cytoplasm
P01100,DNA-binding
P01100,Endoplasmic reticulum
P01100,Isopeptide bond
P01100,Nucleus
P01100,Phosphoprotein
P01100,Proteomics identification
P01100,Proto-oncogene
P01100,Reference proteome
P01100,Ubl conjugation
P01106,3D-structure
P01106,Acetylation
P01106,Activator
P01106,Alternative initiation
P01106,Alternative splicing
P01106,Chromosomal rearrangement
P01106,Chromosome
P01106,Cytoplasm
P01106,DNA-binding
P01106,Glycoprotein
P01106,Isopeptide bond
P01106,Nucleus
P01106,Phosphoprotein
P01106,Proteomics identification
P01106,Proto-oncogene
P01106,Reference proteome
P01106,Transcription
P01106,Transcription regulation
P01106,Ubl conjugation
P01111,3D-structure
P01111,Acetylation
P01111,Cell membrane
P01111,Disease variant
P01111,Glycoprotein
P01111,Golgi apparatus
P01111,GTP-binding
P01111,Hydrolase
P01111,Isopeptide bond
P01111,Lipoprotein
P01111,Membrane
P01111,Methylation
P01111,Nucleotide-binding
P01111,Palmitate
P01111,Phosphoprotein
P01111,Prenylation
P01111,Proteomics identification
P01111,Proto-oncogene
P01111,Reference proteome
P01111,Ubl conjugation
P01112,3D-structure
P01112,Acetylation
P01112,Alternative splicing
P01112,Cell membrane
P01112,Cytoplasm
P01112,Direct protein sequencing
P01112,Disease variant
P01112,Glycoprotein
P01112,Golgi apparatus
P01112,GTP-binding
P01112,Hydrolase
P01112,Isopeptide bond
P01112,Lipoprotein
P01112,Membrane
P01112,Methylation
P01112,Nucleotide-binding
P01112,Nucleus
P01112,Palmitate
P01112,Prenylation
P01112,Proteomics identification
P01112,Proto-oncogene
P01112,Reference proteome
P01112,S-nitrosylation
P01112,Ubl conjugation
P01116,3D-structure
P01116,Acetylation
P01116,Alternative splicing
P01116,Cardiomyopathy
P01116,Cell membrane
P01116,Cytoplasm
P01116,Deafness
P01116,Direct protein sequencing
P01116,Disease variant
P01116,Ectodermal dysplasia
P01116,Glycoprotein
P01116,GTP-binding
P01116,Hydrolase
P01116,Intellectual disability
P01116,Isopeptide bond
P01116,Lipoprotein
P01116,Membrane
P01116,Methylation
P01116,Nucleotide-binding
P01116,Palmitate
P01116,Prenylation
P01116,Proteomics identification
P01116,Proto-oncogene
P01116,Reference proteome
P01116,Ubl conjugation
P01127,3D-structure
P01127,Alternative promoter usage
P01127,Chromosomal rearrangement
P01127,Cleavage on pair of basic residues
P01127,Developmental protein
P01127,Direct protein sequencing
P01127,Disease variant
P01127,Disulfide bond
P01127,Glycoprotein
P01127,Growth factor
P01127,Mitogen
P01127,Pharmaceutical
P01127,Proteomics identification
P01127,Proto-oncogene
P01127,Reference proteome
P01127,Secreted
P01127,Signal
P01130,3D-structure
P01130,Alternative splicing
P01130,Cell membrane
P01130,Cholesterol metabolism
P01130,Coated pit
P01130,Direct protein sequencing
P01130,Disease variant
P01130,Disulfide bond
P01130,EGF-like domain
P01130,Endocytosis
P01130,Endosome
P01130,Glycoprotein
P01130,Golgi apparatus
P01130,Host cell receptor for virus entry
P01130,Host-virus interaction
P01130,LDL
P01130,Lipid metabolism
P01130,Lipid transport
P01130,Lysosome
P01130,Membrane
P01130,Phosphoprotein
P01130,Proteomics identification
P01130,Receptor
P01130,Reference proteome
P01130,Repeat
P01130,Signal
P01130,Steroid metabolism
P01130,Sterol metabolism
P01130,Transmembrane
P01130,Transmembrane helix
P01130,Transport
P01130,Ubl conjugation
P01133,3D-structure
P01133,Alternative splicing
P01133,Direct protein sequencing
P01133,Disease variant
P01133,Disulfide bond
P01133,EGF-like domain
P01133,Glycoprotein
P01133,Growth factor
P01133,Membrane
P01133,Primary hypomagnesemia
P01133,Proteomics identification
P01133,Reference proteome
P01133,Repeat
P01133,Signal
P01133,Transmembrane
P01133,Transmembrane helix
P01135,3D-structure
P01135,Alternative splicing
P01135,Cell membrane
P01135,Disulfide bond
P01135,EGF-like domain
P01135,Glycoprotein
P01135,Growth factor
P01135,Lipoprotein
P01135,Membrane
P01135,Mitogen
P01135,Palmitate
P01135,Proteomics identification
P01135,Reference proteome
P01135,Secreted
P01135,Signal
P01135,Transmembrane
P01135,Transmembrane helix
P01137,3D-structure
P01137,Cleavage on pair of basic residues
P01137,Direct protein sequencing
P01137,Disease variant
P01137,Disulfide bond
P01137,Extracellular matrix
P01137,Glycoprotein
P01137,Growth factor
P01137,Mitogen
P01137,Proteomics identification
P01137,Reference proteome
P01137,Secreted
P01137,Signal
P01138,3D-structure
P01138,Cleavage on pair of basic residues
P01138,Disease variant
P01138,Disulfide bond
P01138,Endosome
P01138,Glycoprotein
P01138,Growth factor
P01138,Lipid-binding
P01138,Metalloenzyme inhibitor
P01138,Metalloprotease inhibitor
P01138,Neurodegeneration
P01138,Neuropathy
P01138,Protease inhibitor
P01138,Proteomics identification
P01138,Reference proteome
P01138,Secreted
P01138,Signal
P01148,3D-structure
P01148,Amidation
P01148,Cleavage on pair of basic residues
P01148,Direct protein sequencing
P01148,Disease variant
P01148,Hormone
P01148,Hypogonadotropic hypogonadism
P01148,Kallmann syndrome
P01148,Pharmaceutical
P01148,Proteomics identification
P01148,Pyrrolidone carboxylic acid
P01148,Reference proteome
P01148,Secreted
P01148,Signal
P01160,3D-structure
P01160,Atrial fibrillation
P01160,Cardiomyopathy
P01160,Cell projection
P01160,Direct protein sequencing
P01160,Disease variant
P01160,Disulfide bond
P01160,Hormone
P01160,Phosphoprotein
P01160,Proteomics identification
P01160,Reference proteome
P01160,Secreted
P01160,Signal
P01160,Vasoactive
P01160,Vasodilator
P01178,3D-structure
P01178,Amidation
P01178,Behavior
P01178,Cleavage on pair of basic residues
P01178,Cytoplasmic vesicle
P01178,Direct protein sequencing
P01178,Disulfide bond
P01178,Hormone
P01178,Pharmaceutical
P01178,Proteomics identification
P01178,Reference proteome
P01178,Secreted
P01178,Signal
P01185,3D-structure
P01185,Amidation
P01185,Cleavage on pair of basic residues
P01185,Cytoplasmic vesicle
P01185,Diabetes insipidus
P01185,Direct protein sequencing
P01185,Disease variant
P01185,Disulfide bond
P01185,Glycoprotein
P01185,Hormone
P01185,Host-virus interaction
P01185,Proteomics identification
P01185,Reference proteome
P01185,Secreted
P01185,Signal
P01185,Vasoactive
P01185,Vasoconstrictor
P01189,3D-structure
P01189,Acetylation
P01189,Amidation
P01189,Cleavage on pair of basic residues
P01189,Direct protein sequencing
P01189,Disulfide bond
P01189,Endorphin
P01189,Glycoprotein
P01189,Hormone
P01189,Obesity
P01189,Phosphoprotein
P01189,Proteomics identification
P01189,Reference proteome
P01189,Secreted
P01189,Signal
P01210,3D-structure
P01210,Cleavage on pair of basic residues
P01210,Cytoplasmic vesicle
P01210,Disulfide bond
P01210,Endorphin
P01210,Neuropeptide
P01210,Opioid peptide
P01210,Phosphoprotein
P01210,Proteomics identification
P01210,Reference proteome
P01210,Secreted
P01210,Signal
P01213,3D-structure
P01213,Cleavage on pair of basic residues
P01213,Disease variant
P01213,Disulfide bond
P01213,Endorphin
P01213,Neurodegeneration
P01213,Neuropeptide
P01213,Neurotransmitter
P01213,Opioid peptide
P01213,Proteomics identification
P01213,Reference proteome
P01213,Secreted
P01213,Signal
P01213,Spinocerebellar ataxia
P01215,3D-structure
P01215,Direct protein sequencing
P01215,Disulfide bond
P01215,Glycoprotein
P01215,Hormone
P01215,Proteomics identification
P01215,Reference proteome
P01215,Secreted
P01215,Signal
P01222,3D-structure
P01222,Alternative splicing
P01222,Congenital hypothyroidism
P01222,Direct protein sequencing
P01222,Disease variant
P01222,Disulfide bond
P01222,Glycoprotein
P01222,Hormone
P01222,Pharmaceutical
P01222,Proteomics identification
P01222,Reference proteome
P01222,Secreted
P01222,Signal
P01225,3D-structure
P01225,Direct protein sequencing
P01225,Disease variant
P01225,Disulfide bond
P01225,Glycoprotein
P01225,Hormone
P01225,Hypogonadotropic hypogonadism
P01225,Pharmaceutical
P01225,Proteomics identification
P01225,Reference proteome
P01225,Secreted
P01225,Signal
P01229,Direct protein sequencing
P01229,Disease variant
P01229,Disulfide bond
P01229,Glycoprotein
P01229,Hormone
P01229,Hypogonadotropic hypogonadism
P01229,Proteomics identification
P01229,Reference proteome
P01229,Secreted
P01229,Signal
P01236,3D-structure
P01236,Direct protein sequencing
P01236,Disulfide bond
P01236,Glycoprotein
P01236,Hormone
P01236,Lactation
P01236,Phosphoprotein
P01236,Proteomics identification
P01236,Reference proteome
P01236,Secreted
P01236,Signal
P01241,3D-structure
P01241,Alternative splicing
P01241,Direct protein sequencing
P01241,Disease variant
P01241,Disulfide bond
P01241,Dwarfism
P01241,Hormone
P01241,Metal-binding
P01241,Pharmaceutical
P01241,Phosphoprotein
P01241,Proteomics identification
P01241,Reference proteome
P01241,Secreted
P01241,Signal
P01241,Zinc
P01242,Alternative splicing
P01242,Direct protein sequencing
P01242,Disulfide bond
P01242,Glycoprotein
P01242,Hormone
P01242,Phosphoprotein
P01242,Proteomics identification
P01242,Reference proteome
P01242,Secreted
P01242,Signal
P01258,3D-structure
P01258,Alternative splicing
P01258,Amidation
P01258,Cleavage on pair of basic residues
P01258,Direct protein sequencing
P01258,Disulfide bond
P01258,Hormone
P01258,Phosphoprotein
P01258,Proteomics identification
P01258,Reference proteome
P01258,Secreted
P01258,Signal
P01266,3D-structure
P01266,Alternative splicing
P01266,Congenital hypothyroidism
P01266,Direct protein sequencing
P01266,Disease variant
P01266,Disulfide bond
P01266,Glycoprotein
P01266,Hormone
P01266,Iodination
P01266,Proteoglycan
P01266,Proteomics identification
P01266,Reference proteome
P01266,Repeat
P01266,Secreted
P01266,Signal
P01266,Sulfation
P01266,Thyroid hormone
P01266,Thyroid hormones biosynthesis
P01270,3D-structure
P01270,Cleavage on pair of basic residues
P01270,Direct protein sequencing
P01270,Disease variant
P01270,Hormone
P01270,Proteomics identification
P01270,Reference proteome
P01270,Secreted
P01270,Signal
P01275,3D-structure
P01275,Amidation
P01275,Cleavage on pair of basic residues
P01275,Direct protein sequencing
P01275,Hormone
P01275,Pharmaceutical
P01275,Phosphoprotein
P01275,Proteomics identification
P01275,Reference proteome
P01275,Secreted
P01275,Signal
P01282,3D-structure
P01282,Alternative splicing
P01282,Amidation
P01282,Cleavage on pair of basic residues
P01282,Direct protein sequencing
P01282,Hormone
P01282,Phosphoprotein
P01282,Proteomics identification
P01282,Reference proteome
P01282,Secreted
P01282,Signal
P01286,3D-structure
P01286,Alternative splicing
P01286,Amidation
P01286,Cleavage on pair of basic residues
P01286,Direct protein sequencing
P01286,Pharmaceutical
P01286,Proteomics identification
P01286,Reference proteome
P01286,Secreted
P01286,Signal
P01298,3D-structure
P01298,Alternative splicing
P01298,Amidation
P01298,Cleavage on pair of basic residues
P01298,Direct protein sequencing
P01298,Hormone
P01298,Pharmaceutical
P01298,Proteomics identification
P01298,Reference proteome
P01298,Secreted
P01298,Signal
P01303,3D-structure
P01303,Amidation
P01303,Cleavage on pair of basic residues
P01303,Cytoplasmic vesicle
P01303,Neuropeptide
P01303,Phosphoprotein
P01303,Proteomics identification
P01303,Reference proteome
P01303,Secreted
P01303,Signal
P01308,3D-structure
P01308,Alternative splicing
P01308,Carbohydrate metabolism
P01308,Cleavage on pair of basic residues
P01308,Diabetes mellitus
P01308,Direct protein sequencing
P01308,Disease variant
P01308,Disulfide bond
P01308,Glucose metabolism
P01308,Hormone
P01308,Pharmaceutical
P01308,Proteomics identification
P01308,Reference proteome
P01308,Secreted
P01308,Signal
P01344,3D-structure
P01344,Alternative splicing
P01344,Carbohydrate metabolism
P01344,Cleavage on pair of basic residues
P01344,Direct protein sequencing
P01344,Disease variant
P01344,Disulfide bond
P01344,Dwarfism
P01344,Glucose metabolism
P01344,Glycoprotein
P01344,Growth factor
P01344,Hormone
P01344,Mitogen
P01344,Osteogenesis
P01344,Proteomics identification
P01344,Reference proteome
P01344,Secreted
P01344,Signal
P01350,3D-structure
P01350,Amidation
P01350,Cleavage on pair of basic residues
P01350,Direct protein sequencing
P01350,Hormone
P01350,Phosphoprotein
P01350,Proteomics identification
P01350,Pyrrolidone carboxylic acid
P01350,Reference proteome
P01350,Secreted
P01350,Signal
P01350,Sulfation
P01374,3D-structure
P01374,Cytokine
P01374,Direct protein sequencing
P01374,Glycoprotein
P01374,Membrane
P01374,Proteomics identification
P01374,Reference proteome
P01374,Secreted
P01374,Signal
P01375,3D-structure
P01375,Cell membrane
P01375,Cytokine
P01375,Direct protein sequencing
P01375,Disulfide bond
P01375,Glycoprotein
P01375,Lipoprotein
P01375,Membrane
P01375,Myristate
P01375,Phosphoprotein
P01375,Proteomics identification
P01375,Reference proteome
P01375,Secreted
P01375,Signal-anchor
P01375,Transmembrane
P01375,Transmembrane helix
P01563,3D-structure
P01563,Antiviral defense
P01563,Cytokine
P01563,Direct protein sequencing
P01563,Disulfide bond
P01563,Glycoprotein
P01563,Pharmaceutical
P01563,Proteomics identification
P01563,Reference proteome
P01563,Secreted
P01563,Signal
P01567,Antiviral defense
P01567,Cytokine
P01567,Direct protein sequencing
P01567,Disulfide bond
P01567,Proteomics identification
P01567,Reference proteome
P01567,Secreted
P01567,Signal
P01568,Antiviral defense
P01568,Cytokine
P01568,Direct protein sequencing
P01568,Disulfide bond
P01568,Proteomics identification
P01568,Reference proteome
P01568,Secreted
P01568,Signal
P01570,Antiviral defense
P01570,Cytokine
P01570,Direct protein sequencing
P01570,Disulfide bond
P01570,Glycoprotein
P01570,Proteomics identification
P01570,Reference proteome
P01570,Secreted
P01570,Signal
P01571,Antiviral defense
P01571,Cytokine
P01571,Direct protein sequencing
P01571,Disulfide bond
P01571,Reference proteome
P01571,Secreted
P01571,Signal
P01574,3D-structure
P01574,Antiviral defense
P01574,Cytokine
P01574,Disulfide bond
P01574,Glycoprotein
P01574,Pharmaceutical
P01574,Phosphoprotein
P01574,Proteomics identification
P01574,Reference proteome
P01574,Secreted
P01574,Signal
P01579,3D-structure
P01579,Antiviral defense
P01579,Cleavage on pair of basic residues
P01579,Cytokine
P01579,Direct protein sequencing
P01579,Glycoprotein
P01579,Growth regulation
P01579,Pharmaceutical
P01579,Proteomics identification
P01579,Pyrrolidone carboxylic acid
P01579,Reference proteome
P01579,Secreted
P01579,Signal
P01583,3D-structure
P01583,Acetylation
P01583,Cytokine
P01583,Cytoplasm
P01583,Direct protein sequencing
P01583,Glycoprotein
P01583,Inflammatory response
P01583,Lipoprotein
P01583,Mitogen
P01583,Myristate
P01583,Nucleus
P01583,Phosphoprotein
P01583,Proteomics identification
P01583,Pyrogen
P01583,Reference proteome
P01583,Secreted
P01584,3D-structure
P01584,Cytokine
P01584,Cytoplasm
P01584,Direct protein sequencing
P01584,Inflammatory response
P01584,Lysosome
P01584,Mitogen
P01584,Proteomics identification
P01584,Pyrogen
P01584,Reference proteome
P01584,Secreted
P01588,3D-structure
P01588,Congenital erythrocytosis
P01588,Direct protein sequencing
P01588,Disease variant
P01588,Disulfide bond
P01588,Erythrocyte maturation
P01588,Glycoprotein
P01588,Hormone
P01588,Pharmaceutical
P01588,Proteomics identification
P01588,Reference proteome
P01588,Secreted
P01588,Signal
P01589,3D-structure
P01589,Diabetes mellitus
P01589,Disease variant
P01589,Disulfide bond
P01589,Glycoprotein
P01589,Immunity
P01589,Membrane
P01589,Proteomics identification
P01589,Receptor
P01589,Reference proteome
P01589,Repeat
P01589,Signal
P01589,Sushi
P01589,Transmembrane
P01589,Transmembrane helix
P01591,3D-structure
P01591,Direct protein sequencing
P01591,Disulfide bond
P01591,Glycoprotein
P01591,Proteomics identification
P01591,Pyrrolidone carboxylic acid
P01591,Reference proteome
P01591,Secreted
P01591,Signal
P01593,3D-structure
P01593,Adaptive immunity
P01593,Cell membrane
P01593,Direct protein sequencing
P01593,Disulfide bond
P01593,Immunity
P01593,Immunoglobulin
P01593,Immunoglobulin domain
P01593,Membrane
P01593,Reference proteome
P01593,Secreted
P01593,Signal
P01594,3D-structure
P01594,Adaptive immunity
P01594,Bence-Jones protein
P01594,Cell membrane
P01594,Direct protein sequencing
P01594,Disulfide bond
P01594,Immunity
P01594,Immunoglobulin
P01594,Immunoglobulin domain
P01594,Membrane
P01594,Reference proteome
P01594,Secreted
P01594,Signal
P01597,3D-structure
P01597,Adaptive immunity
P01597,Cell membrane
P01597,Direct protein sequencing
P01597,Disulfide bond
P01597,Immunity
P01597,Immunoglobulin
P01597,Immunoglobulin domain
P01597,Membrane
P01597,Reference proteome
P01597,Secreted
P01597,Signal
P01602,Adaptive immunity
P01602,Cell membrane
P01602,Direct protein sequencing
P01602,Disulfide bond
