accession,has_pdb
Q96PE7,True
Q96PF1,False
Q96PF2,False
Q96PG8,False
Q96PH1,True
Q96PH6,False
Q96PJ5,False
Q96PK6,True
Q96PL5,False
Q96PM5,True
Q96PM9,False
Q96PN6,True
Q96PN7,False
Q96PN8,False
Q96PP8,True
Q96PP9,False
Q96PQ0,True
Q96PQ1,False
Q96PQ6,False
Q96PQ7,False
Q96PR1,False
Q96PS8,True
Q96PU4,True
Q96PU5,True
Q96PU8,True
Q96PV0,False
Q96PV4,False
Q96PV6,True
Q96PV7,False
Q96PX1,False
Q96PX8,True
Q96PX9,False
Q96PY5,True
Q96PY6,True
Q96PZ0,True
Q96PZ2,True
Q96PZ7,True
Q96Q04,True
Q96Q05,False
Q96Q06,False
Q96Q11,True
Q96Q15,True
Q96Q27,False
Q96Q35,False
Q96Q40,False
Q96Q42,False
Q96Q45,False
Q96Q77,True
Q96Q80,False
Q96Q83,True
Q96Q89,False
Q96Q91,False
Q96QA5,False
Q96QB1,True
Q96QC0,True
Q96QD8,False
Q96QD9,False
Q96QE2,False
Q96QE3,True
Q96QE5,True
Q96QF0,True
Q96QF7,False
Q96QG7,False
Q96QH2,False
Q96QI5,False
Q96QK1,True
Q96QP1,True
Q96QR8,False
Q96QS3,False
Q96QS6,False
Q96QT4,False
Q96QT6,True
Q96QU1,True
Q96QU8,False
Q96QV1,True
Q96QV6,True
Q96QZ7,True
Q96R06,False
Q96RD6,True
Q96RD7,True
Q96RD9,True
Q96RE7,True
Q96RE9,False
Q96RF0,False
Q96RG2,True
Q96RI0,True
Q96RI1,True
Q96RI8,False
Q96RI9,False
Q96RJ0,True
Q96RJ3,True
Q96RJ6,False
Q96RK0,True
Q96RK4,True
Q96RL1,True
Q96RL6,False
Q96RL7,False
Q96RN1,False
Q96RN5,True
Q96RP3,True
Q96RP7,False
Q96RP8,False
Q96RP9,True
Q96RQ1,False
Q96RQ3,True
Q96RQ9,False
Q96RR1,True
Q96RR4,True
Q96RS0,True
Q96RS6,False
Q96RT1,True
Q96RT7,True
Q96RT8,True
Q96RU2,True
Q96RU3,True
Q96RU7,False
Q96RU8,True
Q96RW7,False
Q96RY5,False
Q96RY7,True
Q96S06,False
Q96S15,True
Q96S16,False
Q96S21,False
Q96S37,True
Q96S38,False
Q96S42,True
Q96S44,True
Q96S52,True
Q96S53,False
Q96S55,True
Q96S59,True
Q96S65,False
Q96S66,False
Q96S82,True
Q96S94,False
Q96S97,False
Q96S99,False
Q96SA4,False
Q96SB3,False
Q96SB4,True
Q96SB8,False
Q96SD1,True
Q96SF7,False
Q96SI1,True
Q96SI9,True
Q96SJ8,False
Q96SL1,False
Q96SL4,True
Q96SN7,False
Q96SN8,True
Q96SQ5,False
Q96SQ7,False
Q96SQ9,False
Q96ST2,True
Q96ST3,False
Q96ST8,False
Q96SU4,False
Q96SW2,True
Q96SY0,True
Q96SZ4,True
Q96SZ5,True
Q96SZ6,False
Q96T17,False
Q96T21,True
Q96T23,False
Q96T37,True
Q96T49,False
Q96T51,True
Q96T52,False
Q96T53,False
Q96T54,False
Q96T55,False
Q96T58,True
Q96T60,True
Q96T66,True
Q96T68,True
Q96T76,False
Q96T83,False
Q96T88,True
Q96T91,False
Q96TA1,True
Q96TA2,False
Q96TC7,True
Q99062,True
Q99075,True
Q99081,True
Q99102,False
Q99217,False
Q99250,True
Q99259,True
Q99417,True
Q99418,True
Q99424,False
Q99426,False
Q99435,True
Q99436,True
Q99437,True
Q99439,True
Q99442,True
Q99447,True
Q99453,True
Q99456,False
Q99459,True
Q99460,True
Q99466,True
Q99467,True
Q99469,True
Q99471,True
Q99487,False
Q99489,True
Q99490,True
Q99496,True
Q99497,True
Q99500,True
Q99501,False
Q99502,False
Q99504,True
Q99518,False
Q99519,False
Q99523,True
Q99527,True
Q99536,True
Q99538,True
Q99541,False
Q99542,False
Q99543,True
Q99547,True
Q99549,True
Q99550,False
Q99551,True
Q99558,True
Q99567,True
Q99569,False
Q99570,True
Q99571,True
Q99572,True
Q99574,True
Q99575,True
Q99576,False
Q99578,False
Q99581,True
Q99583,False
Q99584,True
Q99590,False
Q99592,True
Q99593,True
Q99594,True
Q99595,False
Q99598,True
Q99607,False
Q99608,False
Q99611,False
Q99612,False
Q99613,True
Q99614,False
Q99615,False
Q99616,True
Q99619,True
Q99622,False
Q99623,True
Q99624,False
Q99626,True
Q99627,True
Q99633,True
Q99638,True
Q99640,True
Q99643,True
Q99645,False
Q99650,False
Q99653,True
Q99661,True
Q99665,True
Q99674,False
Q99675,True
Q99677,False
Q99678,True
Q99683,True
Q99684,False
Q99685,True
Q99687,False
Q99689,False
Q99697,True
Q99698,False
Q99700,True
Q99704,True
Q99705,True
Q99706,True
Q99707,True
Q99708,True
Q99712,False
Q99714,True
Q99715,False
Q99717,True
Q99719,True
Q99720,True
Q99726,True
Q99728,True
Q99729,True
Q99731,True
Q99732,False
Q99733,False
Q99735,True
Q99741,True
Q99743,False
Q99747,False
Q99748,True
Q99750,False
Q99755,False
Q99757,True
Q99758,True
Q99759,True
Q99766,False
Q99767,False
Q99784,True
Q99788,True
Q99795,False
Q99797,False
Q99798,False
Q99801,True
Q99807,True
Q99808,True
Q99814,True
Q99816,True
Q99828,True
Q99829,False
Q99832,True
Q99835,True
Q99836,True
Q99848,True
Q99853,False
Q99856,True
Q99871,True
Q99873,True
Q99877,True
Q99878,True
Q99879,True
Q99880,False
Q99884,False
Q99895,True
Q99909,False
Q99928,False
Q99929,False
Q99932,True
Q99933,True
Q99935,False
Q99941,False
Q99942,False
Q99943,False
Q99944,False
Q99946,False
Q99952,True
Q99956,True
Q99958,True
Q99959,True
Q99961,False
Q99962,True
Q99963,True
Q99965,False
Q99966,False
Q99967,True
Q99969,True
Q99972,True
Q99973,False
Q99983,True
Q99985,False
Q99986,True
Q99988,True
Q99990,False
Q99996,False
Q99999,False
Q9BPU6,True
Q9BPU9,False
Q9BPV8,False
Q9BPW5,False
Q9BPW8,False
Q9BPW9,False
Q9BPX1,True
Q9BPX3,True
Q9BPX6,True
Q9BPY8,False
Q9BPZ3,True
Q9BPZ7,True
Q9BQ04,True
Q9BQ15,True
Q9BQ16,False
Q9BQ24,True
Q9BQ31,False
Q9BQ39,True
Q9BQ50,True
Q9BQ51,True
Q9BQ52,True
Q9BQ61,False
Q9BQ65,True
Q9BQ66,False
Q9BQ67,False
Q9BQ69,True
Q9BQ70,False
Q9BQ83,False
Q9BQ87,False
Q9BQ89,False
Q9BQ90,True
Q9BQ95,True
Q9BQA1,True
Q9BQA5,False
Q9BQA9,True
Q9BQB4,True
Q9BQB6,True
Q9BQC3,False
Q9BQD3,False
Q9BQD7,False
Q9BQE3,False
Q9BQE4,True
Q9BQE5,True
Q9BQE9,False
Q9BQF6,True
Q9BQG0,False
Q9BQG1,False
Q9BQG2,True
Q9BQI0,True
Q9BQI3,False
Q9BQI5,True
Q9BQI6,True
Q9BQJ4,False
Q9BQK8,False
Q9BQL6,False
Q9BQP7,True
Q9BQQ3,True
Q9BQS2,False
Q9BQS7,False
Q9BQS8,True
Q9BQT8,False
Q9BQT9,False
Q9BQW3,False
Q9BQY4,False
Q9BR01,True
Q9BR39,True
Q9BR61,True
Q9BR76,True
Q9BR84,False
Q9BRA0,True
Q9BRA2,True
Q9BRB3,False
Q9BRC7,False
Q9BRD0,True
Q9BRF8,False
Q9BRG1,True
Q9BRG2,False
Q9BRI3,False
Q9BRJ2,True
Q9BRJ7,True
Q9BRJ9,False
Q9BRK0,False
Q9BRK3,True
Q9BRK4,False
Q9BRK5,False
Q9BRL6,True
Q9BRL7,False
Q9BRN9,False
Q9BRP0,False
Q9BRP8,False
Q9BRQ3,True
Q9BRQ5,False
Q9BRQ6,False
Q9BRQ8,True
Q9BRR0,False
Q9BRR3,False
Q9BRR6,False
Q9BRR9,True
Q9BRS2,True
Q9BRS8,True
Q9BRT2,False
Q9BRT3,True
Q9BRT8,False
Q9BRT9,True
Q9BRU9,False
Q9BRV3,False
Q9BRV8,True
Q9BRX2,True
Q9BRX5,True
Q9BRX8,False
Q9BRX9,False
Q9BRZ2,True
Q9BS16,True
Q9BS18,True
Q9BS26,True
Q9BS31,False
Q9BS34,False
Q9BS40,True
Q9BS86,False
Q9BS91,False
Q9BSA4,True
Q9BSA9,True
Q9BSB4,True
Q9BSD3,True
Q9BSD7,True
Q9BSE2,False
Q9BSE4,True
Q9BSE5,False
Q9BSF0,True
Q9BSF4,True
Q9BSG1,False
Q9BSH4,False
Q9BSI4,True
Q9BSJ2,True
Q9BSJ5,False
Q9BSJ6,False
Q9BSJ8,False
Q9BSK1,False
Q9BSK2,False
Q9BSK4,False
Q9BSL1,True
Q9BSM1,True
Q9BSQ5,True
Q9BSR8,False
Q9BST9,False
Q9BSU1,False
Q9BSU3,False
Q9BSV6,True
Q9BSW2,True
Q9BSW7,True
Q9BSY9,False
Q9BT04,True
Q9BT09,False
Q9BT17,True
Q9BT22,False
Q9BT23,True
Q9BT25,True
Q9BT30,True
Q9BT40,False
Q9BT43,True
Q9BT49,False
Q9BT56,True
Q9BT67,False
Q9BT78,True
Q9BT81,False
Q9BT88,False
Q9BT92,False
Q9BTA0,False
Q9BTA9,False
Q9BTC0,True
Q9BTC8,False
Q9BTD3,False
Q9BTD8,True
Q9BTE3,True
Q9BTE6,False
Q9BTE7,False
Q9BTF0,False
Q9BTK6,False
Q9BTL3,True
Q9BTL4,False
Q9BTM9,False
Q9BTN0,False
Q9BTP6,True
Q9BTP7,True
Q9BTT0,True
Q9BTT4,True
Q9BTU6,True
Q9BTV4,False
Q9BTV5,False
Q9BTW9,True
Q9BTX1,True
Q9BTX3,False
Q9BTY2,False
Q9BTZ2,True
Q9BU02,True
Q9BU19,True
Q9BU20,False
Q9BU40,False
Q9BU61,False
Q9BU64,True
Q9BU76,False
Q9BU79,False
Q9BU89,True
Q9BUA3,True
Q9BUB4,False
Q9BUB5,True
Q9BUB7,False
Q9BUD6,True
Q9BUE0,True
Q9BUE6,False
Q9BUF5,False
Q9BUF7,True
Q9BUH6,True
Q9BUH8,False
Q9BUI4,True
Q9BUJ2,True
Q9BUK6,False
Q9BUL5,True
Q9BUL8,True
Q9BUL9,True
Q9BUM1,False
Q9BUN5,False
Q9BUN8,True
Q9BUP0,False
Q9BUP3,True
Q9BUQ8,True
Q9BUR4,True
Q9BUR5,False
Q9BUT1,True
Q9BUU2,False
Q9BUV0,False
Q9BUV8,False
Q9BUW7,False
Q9BUX1,False
Q9BUY5,False
Q9BUZ4,True
Q9BV10,False
Q9BV20,True
Q9BV23,True
Q9BV29,False
Q9BV35,False
Q9BV36,False
Q9BV38,True
Q9BV40,True
Q9BV44,False
Q9BV47,True
Q9BV57,True
Q9BV68,True
Q9BV73,True
Q9BV79,True
Q9BV81,True
Q9BV86,True
Q9BV90,True
Q9BV94,False
Q9BVA0,False
Q9BVA1,True
Q9BVA6,True
Q9BVC3,False
Q9BVC4,True
Q9BVC5,False
Q9BVC6,False
Q9BVG3,False
Q9BVG8,True
Q9BVG9,True
Q9BVH7,False
Q9BVI0,True
Q9BVI4,True
Q9BVJ6,True
Q9BVJ7,True
Q9BVK2,False
Q9BVK6,True
Q9BVK8,True
Q9BVL2,True
Q9BVL4,False
Q9BVM4,True
Q9BVN2,True
Q9BVP2,True
Q9BVQ7,True
Q9BVS4,True
Q9BVS5,True
Q9BVT8,False
Q9BVV2,False
Q9BVV6,False
Q9BVV7,False
Q9BVW5,True
Q9BVX2,False
Q9BW04,False
Q9BW11,False
Q9BW19,True
Q9BW27,True
Q9BW60,False
Q9BW61,True
Q9BW62,True
Q9BW66,True
Q9BW71,False
Q9BW83,False
Q9BW85,True
Q9BW91,True
Q9BW92,False
Q9BWC9,False
Q9BWD1,True
Q9BWE0,False
Q9BWF2,True
Q9BWF3,True
Q9BWG6,True
Q9BWH2,False
Q9BWH6,False
Q9BWJ5,True
Q9BWK5,True
Q9BWL3,False
Q9BWM7,False
Q9BWN1,False
Q9BWP8,True
Q9BWQ6,False
Q9BWQ8,False
Q9BWS9,True
Q9BWT1,True
Q9BWT3,True
Q9BWT7,False
Q9BWU1,False
Q9BWV1,True
Q9BWV3,True
Q9BWV7,False
Q9BWW4,False
Q9BWW7,False
Q9BWW8,False
Q9BWX1,False
Q9BWX5,False
Q9BX10,False
Q9BX40,False
Q9BX46,False
Q9BX59,True
Q9BX63,True
Q9BX66,True
Q9BX67,False
Q9BX68,True
Q9BX70,True
Q9BX74,False
Q9BX79,False
Q9BX82,False
Q9BX84,False
Q9BX95,False
Q9BX97,False
Q9BXA5,True
Q9BXA6,False
Q9BXA7,False
Q9BXA9,True
Q9BXB1,True
Q9BXB4,True
Q9BXB5,False
Q9BXB7,False
Q9BXC0,True
Q9BXC1,True
Q9BXC9,False
Q9BXD5,True
Q9BXF3,True
Q9BXF6,False
Q9BXF9,True
Q9BXH1,True
Q9BXI2,False
Q9BXI3,False
Q9BXI6,False
Q9BXI9,False
Q9BXJ0,True
Q9BXJ1,False
Q9BXJ3,False
Q9BXJ4,False
Q9BXJ5,False
Q9BXJ7,True
Q9BXJ8,True
Q9BXJ9,True
Q9BXK5,False
Q9BXL6,False
Q9BXL7,True
Q9BXL8,False
Q9BXM0,True
Q9BXM7,True
Q9BXN1,False
Q9BXN2,False
Q9BXP2,False
Q9BXP5,True
Q9BXP8,True
Q9BXR0,True
Q9BXR3,False
Q9BXR5,True
Q9BXR6,False
Q9BXS0,False
Q9BXS1,True
Q9BXS4,False
Q9BXS5,False
Q9BXS6,False
Q9BXS9,True
Q9BXT4,True
Q9BXT5,False
Q9BXT6,False
Q9BXT8,True
Q9BXU0,True
Q9BXU1,False
Q9BXU7,False
Q9BXU9,False
Q9BXV9,True
Q9BXW4,True
Q9BXW6,True
Q9BXW9,True
Q9BXX0,False
Q9BXY4,False
Q9BXY8,False
Q9BY07,False
Q9BY08,False
Q9BY10,False
Q9BY11,True
Q9BY12,True
Q9BY14,True
Q9BY15,False
Q9BY27,False
Q9BY32,True
Q9BY41,True
Q9BY42,False
Q9BY43,True
Q9BY44,True
Q9BY49,True
Q9BY50,True
Q9BY64,False
Q9BY66,True
Q9BY67,True
Q9BY76,True
Q9BY77,False
Q9BY78,False
Q9BY79,False
Q9BY84,True
Q9BYB0,True
Q9BYB4,False
Q9BYC5,True
Q9BYC8,True
Q9BYD5,False
Q9BYE0,False
Q9BYE2,True
Q9BYE3,False
Q9BYE7,True
Q9BYE9,True
Q9BYF1,True
Q9BYG0,False
Q9BYG3,True
Q9BYG4,False
Q9BYG5,False
Q9BYG8,False
Q9BYH1,True
Q9BYH8,True
Q9BYI3,True
Q9BYJ1,True
Q9BYJ4,True
Q9BYJ9,True
Q9BYK8,False
Q9BYM8,True
Q9BYN0,True
Q9BYN7,False
Q9BYP7,True
Q9BYP8,False
Q9BYP9,False
Q9BYQ0,False
Q9BYQ2,False
Q9BYQ3,False
Q9BYQ4,False
Q9BYQ5,False
Q9BYQ6,False
Q9BYQ7,False
Q9BYR0,False
Q9BYR2,False
Q9BYR3,False
Q9BYR4,False
Q9BYR5,False
Q9BYR6,False
Q9BYR7,False
Q9BYR8,False
Q9BYR9,False
Q9BYS1,False
Q9BYT1,False
Q9BYT3,True
Q9BYT8,True
Q9BYT9,False
Q9BYU1,False
Q9BYV1,False
Q9BYV2,True
Q9BYV6,False
Q9BYV7,False
Q9BYV8,False
Q9BYV9,True
Q9BYW1,False
Q9BYW2,True
Q9BYW3,False
Q9BYX2,True
Q9BYX4,True
Q9BYX7,False
Q9BYZ2,False
Q9BYZ6,False
Q9BYZ8,True
Q9BZ11,True
Q9BZ23,True
Q9BZ29,True
Q9BZ67,False
Q9BZ71,True
Q9BZ72,False
Q9BZ95,True
Q9BZA7,False
Q9BZA8,False
Q9BZB8,True
Q9BZC1,True
Q9BZC7,False
Q9BZD2,False
Q9BZD4,True
Q9BZD6,False
Q9BZE0,False
Q9BZE2,True
Q9BZE4,True
Q9BZE9,True
Q9BZF1,True
Q9BZF2,False
Q9BZF3,False
Q9BZF9,False
Q9BZG1,False
Q9BZG2,False
Q9BZG8,False
Q9BZH6,True
Q9BZI7,True
Q9BZJ0,True
Q9BZJ3,False
Q9BZJ4,False
Q9BZJ7,False
Q9BZJ8,True
Q9BZK7,True
Q9BZL1,True
Q9BZL3,False
Q9BZL4,False
Q9BZL6,True
Q9BZM1,False
Q9BZM2,False
Q9BZM3,False
Q9BZM4,True
Q9BZM5,True
Q9BZM6,False
Q9BZP6,True
Q9BZQ2,False
Q9BZQ4,False
Q9BZQ6,False
Q9BZQ8,False
Q9BZR6,True
Q9BZR8,False
Q9BZR9,False
Q9BZS1,True
Q9BZV1,True
Q9BZV2,True
Q9BZV3,False
Q9BZW2,True
Q9BZW4,False
Q9BZW7,False
Q9BZW8,False
Q9BZX2,True
Q9BZX4,False
Q9BZY9,True
Q9BZZ2,False
Q9BZZ5,True
Q9C000,True
Q9C004,True
Q9C005,True
Q9C019,True
Q9C026,True
Q9C029,True
Q9C030,False
Q9C035,True
Q9C037,False
Q9C040,True
Q9C056,False
Q9C086,True
Q9C091,False
Q9C093,False
Q9C098,False
Q9C0A0,True
Q9C0A1,False
Q9C0A6,False
Q9C0B0,False
Q9C0B1,True
Q9C0B2,False
Q9C0B5,False
Q9C0C2,False
Q9C0C4,True
Q9C0C6,False
Q9C0C7,True
Q9C0C9,True
Q9C0D0,True
Q9C0D2,False
Q9C0D3,True
Q9C0D5,False
Q9C0D6,False
Q9C0D9,False
Q9C0E2,False
Q9C0E4,True
Q9C0E8,False
Q9C0F0,False
Q9C0F1,True
Q9C0F3,False
Q9C0G0,False
Q9C0G6,True
Q9C0H2,True
Q9C0H9,False
Q9C0I1,False
Q9C0I4,False
Q9C0J1,False
Q9C0J8,True
Q9C0J9,False
Q9C0K0,False
Q9C0K1,False
Q9C0K7,False
Q9GZL7,True
Q9GZM5,False
Q9GZM7,False
Q9GZM8,True
Q9GZN0,True
Q9GZN1,True
Q9GZN2,False
Q9GZN4,False
Q9GZN7,True
Q9GZP0,False
Q9GZP9,False
Q9GZQ3,True
Q9GZQ4,True
Q9GZQ6,True
Q9GZQ8,True
Q9GZR1,False
Q9GZR2,False
Q9GZR5,False
Q9GZR7,False
Q9GZS0,True
Q9GZS1,True
Q9GZS3,True
Q9GZS9,False
Q9GZT3,True
Q9GZT4,True
Q9GZT5,False
Q9GZT8,False
Q9GZT9,True
Q9GZU1,True
Q9GZU2,True
Q9GZU5,False
Q9GZU7,True
Q9GZU8,True
Q9GZV1,False
Q9GZV3,True
Q9GZV4,False
Q9GZV5,True
Q9GZV7,False
Q9GZV8,False
Q9GZV9,True
Q9GZW8,False
Q9GZX3,False
Q9GZX5,False
Q9GZX6,True
Q9GZX7,True
Q9GZX9,True
Q9GZY0,False
Q9GZY6,True
Q9GZY8,False
Q9GZZ1,True
Q9GZZ6,False
Q9GZZ7,False
Q9GZZ8,False
Q9GZZ9,True
Q9H000,False
Q9H008,True
Q9H013,False
Q9H015,False
Q9H019,False
Q9H040,True
Q9H061,False
Q9H063,True
Q9H069,True
Q9H074,True
Q9H078,True
Q9H079,False
Q9H081,True
Q9H082,True
Q9H089,True
Q9H093,False
Q9H095,True
Q9H0A0,True
Q9H0A6,False
Q9H0A8,True
Q9H0A9,False
Q9H0B3,False
Q9H0B6,True
Q9H0B8,False
Q9H0C1,True
Q9H0C2,False
Q9H0C5,False
Q9H0C8,False
Q9H0D2,False
Q9H0D6,False
Q9H0E2,True
Q9H0E3,False
Q9H0E7,False
Q9H0E9,False
Q9H0F5,True
Q9H0F6,True
Q9H0F7,True
Q9H0G5,False
Q9H0H0,True
Q9H0H3,False
Q9H0H5,True
Q9H0I2,False
Q9H0I3,True
Q9H0J4,False
Q9H0J9,True
Q9H0K1,False
Q9H0K6,False
Q9H0L4,False
Q9H0M0,True
Q9H0M4,True
Q9H0N0,False
Q9H0N5,True
Q9H0P0,True
Q9H0Q3,True
Q9H0R1,False
Q9H0R3,False
Q9H0R5,False
Q9H0R6,False
Q9H0R8,True
Q9H0S4,True
Q9H0T7,False
Q9H0U3,True
Q9H0U4,True
Q9H0U6,True
Q9H0V9,False
Q9H0W5,True
Q9H0W8,True
Q9H0W9,True
Q9H0X6,False
Q9H0X9,False
Q9H0Y0,False
Q9H0Z9,True
Q9H112,False
Q9H115,False
Q9H116,False
Q9H147,True
Q9H156,False
Q9H159,False
Q9H160,False
Q9H161,True
Q9H165,True
Q9H169,True
Q9H171,True
Q9H172,False
Q9H173,True
Q9H175,False
Q9H190,False
Q9H195,False
Q9H1A3,True
Q9H1A4,True
Q9H1B4,False
Q9H1B5,False
Q9H1B7,True
Q9H1C4,True
Q9H1D0,True
Q9H1D9,True
Q9H1E1,True
Q9H1E3,False
Q9H1H9,False
Q9H1I8,True
Q9H1J1,True
Q9H1J5,True
Q9H1J7,False
Q9H1K0,True
Q9H1K1,True
Q9H1K4,False
Q9H1M4,False
Q9H1N7,False
Q9H1P3,True
Q9H1P6,False
Q9H1R2,True
Q9H1R3,True
Q9H1U9,False
Q9H1V8,False
Q9H1X1,True
Q9H1Y0,True
Q9H1Y3,False
Q9H201,False
Q9H204,True
Q9H211,True
Q9H221,True
Q9H222,True
Q9H223,False
Q9H227,True
Q9H228,True
Q9H237,True
Q9H239,False
Q9H244,True
Q9H251,True
Q9H252,False
Q9H254,False
Q9H255,True
Q9H257,True
Q9H267,False
Q9H269,True
Q9H270,False
Q9H293,True
Q9H295,False
Q9H299,True
Q9H2A2,False
Q9H2A7,False
Q9H2A9,False
Q9H2B2,True
Q9H2B4,False
Q9H2C0,True
Q9H2C1,False
Q9H2C2,False
Q9H2D1,False
Q9H2D6,False
Q9H2E6,True
Q9H2F3,False
Q9H2F5,True
Q9H2G2,True
Q9H2G4,False
Q9H2G9,False
Q9H2H0,True
Q9H2H8,True
Q9H2H9,False
Q9H2J4,True
Q9H2J7,False
Q9H2K0,True
Q9H2K2,True
Q9H2K8,True
Q9H2L4,False
Q9H2L5,False
Q9H2M3,False
Q9H2M9,True
Q9H2P0,False
Q9H2P9,False
Q9H2R5,False
Q9H2S1,True
Q9H2S5,False
Q9H2S6,False
Q9H2S9,True
Q9H2U1,True
Q9H2U2,False
Q9H2U9,False
Q9H2V7,True
Q9H2W1,False
Q9H2W2,False
Q9H2X0,False
Q9H2X3,True
Q9H2X6,True
Q9H2X9,True
Q9H2Y7,False
Q9H300,False
Q9H305,False
Q9H306,False
Q9H307,False
Q9H310,False
Q9H313,True
Q9H320,False
Q9H324,False
Q9H329,False
Q9H334,True
Q9H361,True
Q9H3D4,True
Q9H3F6,True
Q9H3H1,False
Q9H3H3,True
Q9H3H5,True
Q9H3J6,True
Q9H3K2,False
Q9H3K6,False
Q9H3L0,True
Q9H3M0,False
Q9H3M7,True
Q9H3M9,True
Q9H3N1,True
Q9H3N8,True
Q9H3P2,True
Q9H3P7,True
Q9H3Q1,False
Q9H3Q3,False
Q9H3R0,True
Q9H3R1,False
Q9H3R2,False
Q9H3R5,True
Q9H3S1,False
Q9H3S3,False
Q9H3S4,True
Q9H3S5,False
Q9H3S7,True
Q9H3T2,False
Q9H3T3,False
Q9H3U1,True
Q9H3U5,False
Q9H3U7,False
Q9H3Y6,False
Q9H3Z4,True
Q9H400,False
Q9H410,True
Q9H422,True
Q9H427,False
Q9H444,True
Q9H461,True
Q9H467,False
Q9H469,False
Q9H477,True
Q9H479,True
Q9H488,True
Q9H490,True
Q9H492,True
Q9H497,False
Q9H4A3,True
Q9H4A5,False
Q9H4A6,True
Q9H4A9,False
Q9H4B0,False
Q9H4B4,True
Q9H4B6,True
Q9H4B7,False
Q9H4D0,False
Q9H4D5,False
Q9H4E5,False
Q9H4E7,False
Q9H4F1,False
Q9H4F8,False
Q9H4G0,False
Q9H4G4,True
Q9H4H8,True
Q9H4I2,True
Q9H4I3,False
Q9H4I9,True
Q9H4K7,True
Q9H4L4,True
Q9H4L5,True
Q9H4L7,True
Q9H4M3,True
Q9H4M7,True
Q9H4M9,True
Q9H4P4,True
Q9H4Q3,False
Q9H4Q4,True
Q9H4T2,True
Q9H4W6,True
Q9H4X1,False
Q9H4Y5,True
Q9H4Z2,False
Q9H4Z3,True
Q9H503,False
Q9H511,False
Q9H553,False
Q9H582,False
Q9H583,True
Q9H596,False
Q9H598,False
Q9H5F2,True
Q9H5H4,False
Q9H5I1,True
Q9H5I5,False
Q9H5J4,False
Q9H5J8,False
Q9H5K3,False
Q9H5N1,False
Q9H5P4,True
Q9H5Q4,True
Q9H5U6,True
Q9H5V7,False
Q9H5V8,False
Q9H5V9,True
Q9H5X1,True
Q9H5Y7,False
Q9H5Z1,False
Q9H5Z6,False
Q9H611,True
Q9H633,True
Q9H649,False
Q9H668,True
Q9H672,True
Q9H694,True
Q9H6B4,False
Q9H6B9,False
Q9H6D3,True
Q9H6D7,True
Q9H6E4,True
Q9H6E5,True
Q9H6F5,True
Q9H6H4,False
Q9H6I2,True
Q9H6J7,False
Q9H6K1,True
Q9H6L2,False
Q9H6L4,True
Q9H6L5,True
Q9H6P5,True
Q9H6Q3,True
Q9H6Q4,False
Q9H6R0,False
Q9H6R3,False
Q9H6R4,True
Q9H6R6,False
Q9H6R7,False
Q9H6S0,True
Q9H6S1,True
Q9H6S3,True
Q9H6T0,False
Q9H6T3,True
Q9H6U6,False
Q9H6U8,False
Q9H6V9,False
Q9H6W3,True
Q9H6X2,True
Q9H6Y7,False
Q9H6Z4,True
Q9H6Z9,False
Q9H706,True
Q9H707,False
Q9H714,False
Q9H741,True
Q9H765,True
Q9H772,False
Q9H773,True
Q9H777,True
Q9H788,False
Q9H790,True
Q9H792,True
Q9H799,False
Q9H7B2,True
Q9H7B4,True
Q9H7C4,False
Q9H7D0,True
Q9H7D7,True
Q9H7E2,True
Q9H7E9,False
Q9H7F0,False
Q9H7H0,True
Q9H7L9,False
Q9H7M9,True
Q9H7N4,False
Q9H7P6,True
Q9H7P9,False
Q9H7S9,False
Q9H7T9,False
Q9H7V2,False
Q9H7X0,True
Q9H7X3,False
Q9H7Z3,True
Q9H7Z6,True
Q9H7Z7,False
Q9H808,True
Q9H813,True
Q9H814,True
Q9H816,True
Q9H825,False
Q9H832,True
Q9H840,True
Q9H845,True
Q9H867,True
Q9H869,False
Q9H871,True
Q9H875,True
Q9H892,False
Q9H8E8,False
Q9H8H0,True
Q9H8H2,False
Q9H8H3,False
Q9H8K7,False
Q9H8L6,False
Q9H8M2,True
Q9H8M5,True
Q9H8M7,True
Q9H8M9,False
Q9H8N7,False
Q9H8P0,False
Q9H8S9,True
Q9H8T0,True
Q9H8V3,True
Q9H8W4,False
Q9H8W5,True
Q9H8X2,False
Q9H8X9,False
Q9H8Y5,False
Q9H8Y8,True
Q9H900,True
Q9H902,False
Q9H903,True
Q9H910,False
Q9H936,False
Q9H944,True
Q9H974,True
Q9H977,False
Q9H981,True
Q9H987,False
Q9H992,False
Q9H993,True
Q9H999,True
Q9H9A5,True
Q9H9A7,True
Q9H9B1,True
Q9H9B4,False
Q9H9C1,False
Q9H9D4,False
Q9H9E1,True
Q9H9E3,True
Q9H9F9,True
Q9H9G7,True
Q9H9H4,True
Q9H9J2,True
Q9H9J4,False
Q9H9K5,False
Q9H9L4,True
Q9H9L7,False
Q9H9P2,False
Q9H9P5,False
Q9H9P8,False
Q9H9Q2,True
Q9H9Q4,True
Q9H9S0,True
Q9H9S5,True
Q9H9T3,True
Q9H9V4,False
Q9H9V9,False
Q9H9Y6,True
Q9H9Z2,True
Q9HA38,False
Q9HA47,True
Q9HA65,False
Q9HA72,True
Q9HA77,False
Q9HA82,False
Q9HAB3,True
Q9HAB8,True
Q9HAC7,True
Q9HAC8,False
Q9HAD4,True
Q9HAE3,True
Q9HAF1,False
